time,x,y,vx,vy,psi,y_ref,psi_ref,speed_ref,lateral_error,heading_error,speed_error,mpc_delta,pid_delta,acceleration
1.68,5.43708,0.097975,3.28736,0.0663354,0.0395531,0.169007,0.0309541,4.64,-0.0729946,0.00804978,-1.37264,0.0423779,2
1.69,5.50318,0.0999663,3.30736,0.0665836,0.0401049,0.171898,0.0309384,4.68,-0.0739232,0.00861467,-1.39264,0.0423031,2
1.7,5.56967,0.101986,3.32736,0.0668146,0.0406592,0.173353,0.0309304,4.7,-0.0733862,0.00917449,-1.39264,0.0422181,2
1.71,5.63656,0.104035,3.34736,0.0670283,0.0412159,0.176279,0.0309141,4.74,-0.0742923,0.00974511,-1.41264,0.0421236,2
1.72,5.70385,0.106113,3.36736,0.0672243,0.0417748,0.17775,0.0309058,4.76,-0.0737151,0.0103101,-1.41264,0.0420188,2
1.73,5.77154,0.10822,3.38736,0.0674024,0.0423358,0.179228,0.0308974,4.78,-0.0731147,0.0108774,-1.41264,0.0419043,2
1.74,5.83963,0.110357,3.40736,0.0675624,0.0428987,0.182201,0.0308802,4.82,-0.0739801,0.0114555,-1.43264,0.0417799,2
1.75,5.90811,0.112522,3.42736,0.067704,0.0434634,0.183695,0.0308715,4.84,-0.0733387,0.0120272,-1.43264,0.0416455,2
1.76,5.97699,0.114717,3.44736,0.067827,0.0440298,0.186702,0.0308537,4.88,-0.0741801,0.0126097,-1.45264,0.0415013,2
1.77,6.04628,0.116942,3.46736,0.067931,0.0445977,0.188214,0.0308447,4.9,-0.0734972,0.0131851,-1.45264,0.0413468,2
